timestamp,date_GMT,status,attendance,home_team_name,away_team_name,home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1506783600,Sep 30 2017 - 3:00pm,complete,400,Krško,Aluminij,1.33,0.94,2,0,2,2,2,0,"5,17","",3,6,0,0,3,0,5,14,2,7,3,7,14,22,45,55,2.89,53,75,56,31,17,39,70,8.76,3.22,0,0,0,0,0,0,0,0,0,Štadion Matije Gubca (Krško)
1506795600,Sep 30 2017 - 6:20pm,complete,1500,Maribor,Triglav,2.00,0.89,0,0,0,0,0,0,"","",8,6,2,0,3,0,21,10,8,5,13,5,11,5,63,37,2.48,42,70,44,23,14,25,56,11.05,3.45,0,0,0,0,0,0,0,0,0,Ljudski vrt (Maribor)
1506869400,Oct 1 2017 - 2:50pm,complete,3000,Olimpija,Gorica,2.44,1.00,2,1,3,2,1,1,"42,82","23",4,2,2,0,4,1,15,3,7,2,8,1,9,18,65,35,2.20,33,70,39,17,3,25,53,11.89,2.39,0,0,0,0,0,0,0,0,0,Stadion Stožice (Ljubljana)
1507918800,Oct 13 2017 - 6:20pm,complete,2500,Rudar,Maribor,1.33,2.50,1,2,3,1,1,0,"34","52,82",3,1,3,1,1,0,10,13,2,4,8,9,12,15,40,60,3.08,56,81,67,36,25,33,59,14.58,2.44,0,0,0,0,0,0,0,0,0,Štadion Ob Jezeru (Velenje)
1507978800,Oct 14 2017 - 11:00am,complete,300,Triglav,Krško,0.67,0.56,3,1,4,3,2,1,"19,29,55","10",5,2,3,0,5,0,12,4,6,3,6,1,19,23,51,49,2.61,39,75,45,34,14,28,72,8.94,3.50,0,0,0,0,0,0,0,0,0,Športni Center Stanko Mlakar (Kranj)
1507986000,Oct 14 2017 - 1:00pm,complete,400,Gorica,Celje,1.61,0.94,2,1,3,1,1,0,"20,66","76",3,9,4,0,3,0,9,10,3,4,6,6,14,16,41,59,2.78,48,78,62,28,12,31,67,11.07,2.55,0,0,0,0,0,0,0,0,0,Športni Park (Nova Gorica)
1507993200,Oct 14 2017 - 3:00pm,complete,400,Domžale,Ankaran Hrvatini,2.22,0.72,6,0,6,3,3,0,"27,38,43,58,90'1,90'2","",12,1,1,0,0,0,27,11,13,5,14,6,10,14,65,35,3.42,56,78,62,53,25,42,75,11.67,2.45,0,0,0,0,0,0,0,0,0,Športni Park (Domžale)
1508005200,Oct 14 2017 - 6:20pm,complete,1000,Aluminij,Olimpija,0.89,1.89,1,2,3,2,1,1,"5","12,76",3,6,2,0,1,0,5,11,2,6,3,5,13,11,44,56,2.39,50,73,39,23,9,22,59,9.65,2.45,0,0,0,0,0,0,0,0,0,Športni Park Aluminij (Kidričevo)
1508523600,Oct 20 2017 - 6:20pm,complete,2000,Olimpija,Triglav,2.44,0.89,3,0,3,0,0,0,"54,58,83","",11,0,2,0,4,0,20,7,9,3,11,4,23,11,55,45,2.50,36,75,44,23,9,25,53,10.33,3.50,0,0,0,0,0,0,0,0,0,Stadion Stožice (Ljubljana)
1508583600,Oct 21 2017 - 11:00am,complete,300,Celje,Aluminij,1.83,0.94,1,2,3,1,1,0,"22","80,90'3",3,5,2,0,3,0,10,6,2,2,8,4,14,12,46,54,3.06,59,78,59,36,20,39,67,9.49,3.44,0,0,0,0,2.07,0,0,0,0,Stadion Z'dežele (Celje)
1508590800,Oct 21 2017 - 1:00pm,complete,450,Gorica,Domžale,1.61,1.83,1,3,4,2,1,1,"6","36,55,69",-1,-1,4,0,2,0,-2,-2,-1,-1,-1,-1,-1,-1,49,51,2.92,53,78,62,34,17,36,67,12.30,2.33,0,0,0,0,1.95,0,0,0,0,Športni Park (Nova Gorica)
1508610000,Oct 21 2017 - 6:20pm,complete,2000,Maribor,Ankaran Hrvatini,2.00,0.72,1,0,1,1,1,0,"40","",8,3,0,0,0,0,16,5,9,0,7,5,8,10,73,27,3.00,58,70,56,48,25,36,78,10.72,2.34,0,0,0,0,0,0,0,0,0,Ljudski vrt (Maribor)
1508691600,Oct 22 2017 - 5:00pm,complete,300,Krško,Rudar,1.33,1.44,0,3,3,2,0,2,"","33,43,74",-1,-1,3,1,1,0,-2,-2,-1,-1,-1,-1,-1,-1,48,52,2.84,48,78,59,31,12,39,75,10.51,2.83,0,0,0,0,1.97,0,0,0,0,Štadion Matije Gubca (Krško)
1509141600,Oct 27 2017 - 10:00pm,complete,1800,Domžale,Maribor,2.22,2.50,0,1,1,0,0,0,"","58",6,4,4,0,1,0,11,10,6,4,5,6,11,14,54,46,3.28,45,81,64,42,25,36,56,15.45,2.00,0,0,0,0,0,0,0,0,0,Športni Park (Domžale)
1509141600,Oct 27 2017 - 10:00pm,complete,100,Ankaran Hrvatini,Krško,0.72,0.56,1,1,2,1,1,0,"23","90'3",1,8,4,0,2,0,5,13,2,5,3,8,20,6,39,61,2.64,42,81,48,28,14,36,70,7.56,3.28,0,0,0,0,0,0,0,0,0,Športni center Dravograd (Dravograd)
1509141600,Oct 27 2017 - 10:00pm,complete,2200,Rudar,Olimpija,1.33,1.89,0,0,0,0,0,0,"","",-1,-1,5,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,53,47,2.33,50,64,45,23,12,28,64,13.06,2.67,0,0,0,0,0,0,0,0,0,Štadion Ob Jezeru (Velenje)
1509141600,Oct 27 2017 - 10:00pm,complete,300,Triglav,Celje,0.67,0.94,0,2,2,0,0,0,"","55,84",5,7,4,0,2,0,13,17,8,8,5,9,17,12,57,43,2.72,48,78,59,34,9,31,72,10.33,3.33,0,0,0,0,0,0,0,0,0,Športni Center Stanko Mlakar (Kranj)
1509141600,Oct 27 2017 - 10:00pm,complete,150,Aluminij,Gorica,0.89,1.00,0,3,3,2,0,2,"","15,39,75",2,6,1,0,0,0,9,10,5,6,4,4,15,19,52,48,2.45,47,81,42,17,6,22,50,9.28,2.67,0,0,0,0,0,0,0,0,0,Športni Park Aluminij (Kidričevo)
1509750000,Nov 3 2017 - 11:00pm,complete,200,Aluminij,Domžale,0.89,1.83,0,1,1,0,0,0,"","79",3,9,2,0,2,0,5,8,0,3,5,5,18,13,46,54,2.92,64,84,59,34,14,33,64,11.12,2.61,0,0,0,0,0,0,0,0,0,Športni Park Aluminij (Kidričevo)
1509750000,Nov 3 2017 - 11:00pm,complete,400,Gorica,Triglav,1.61,0.89,0,3,3,0,0,0,"","47,80,90'3",4,1,2,0,2,0,10,5,6,2,4,3,13,13,52,48,2.75,39,81,50,23,14,25,53,8.90,3.50,0,0,0,0,0,0,0,0,0,Športni Park (Nova Gorica)
1509750000,Nov 3 2017 - 11:00pm,complete,400,Celje,Rudar,1.83,1.44,2,1,3,2,2,0,"35,39","82",5,9,4,0,1,0,14,17,4,5,10,12,14,12,46,54,3.00,53,81,61,36,14,39,73,11.24,3.05,0,0,0,0,0,0,0,0,0,Stadion Z'dežele (Celje)
1509750000,Nov 3 2017 - 11:00pm,complete,1000,Olimpija,Ankaran Hrvatini,2.44,0.72,1,0,1,1,1,0,"5","",7,2,0,0,3,0,17,5,2,3,15,2,8,15,68,32,3.03,53,75,56,48,20,36,75,10.00,2.39,0,0,0,0,0,0,0,0,0,Stadion Stožice (Ljubljana)
1509750000,Nov 3 2017 - 11:00pm,complete,1400,Krško,Maribor,1.33,2.50,0,5,5,3,0,3,"","5,11,13,49,82",1,8,1,0,1,0,11,14,3,5,8,9,6,10,36,64,3.17,53,84,64,36,25,36,61,12.05,2.33,0,0,0,0,0,0,0,0,0,Štadion Matije Gubca (Krško)
1510959600,Nov 17 2017 - 11:00pm,complete,400,Domžale,Krško,2.22,0.56,1,0,1,1,1,0,"31","",13,3,3,0,1,0,15,4,7,0,8,4,24,13,66,34,2.81,39,72,48,34,17,34,67,12.78,2.78,0,0,0,0,0,0,0,0,0,Športni Park (Domžale)
1510959600,Nov 17 2017 - 11:00pm,complete,9000,Maribor,Olimpija,2.00,1.89,1,0,1,1,1,0,"6","",4,5,4,0,3,0,11,10,5,3,6,7,24,11,46,54,2.11,42,56,36,23,12,25,64,12.98,2.12,0,0,0,0,0,0,0,0,0,Ljudski vrt (Maribor)
1510959600,Nov 17 2017 - 11:00pm,complete,80,Ankaran Hrvatini,Celje,0.72,0.94,1,2,3,0,0,0,"89","55,90'3",1,7,3,1,2,0,4,18,2,9,2,9,12,21,50,50,2.75,50,84,62,28,9,39,70,8.95,3.11,0,0,0,0,0,0,0,0,0,Športni center Dravograd (Dravograd)
