timestamp,date_GMT,status,attendance,home_team_name,away_team_name,home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1471782600,Aug 21 2016 - 12:30pm,complete,43515,Sunderland,Middlesbrough,0.74,0.53,1,2,3,2,0,2,"71","13,45",8,1,1,0,1,0,11,4,7,2,4,2,11,14,53,47,2.37,40,66,50,27,8,35,61,7.00,4.22,2.52,3.22,3.19,0,0,0,0,0,0,Stadium of Light (Sunderland)
1471791600,Aug 21 2016 - 3:00pm,complete,56977,West Ham United,AFC Bournemouth,1.32,0.79,1,0,1,0,0,0,"85","",1,6,3,0,2,1,13,7,5,6,8,1,15,14,53,47,2.84,45,71,53,37,14,35,69,9.74,4.31,1.81,3.86,4.75,0,0,0,0,0,0,London Stadium (London)
1472297400,Aug 27 2016 - 11:30am,complete,31211,Tottenham Hotspur,Liverpool,2.79,1.84,1,1,2,1,0,1,"72","43",5,5,3,0,5,0,10,7,2,3,8,4,10,17,51,49,2.98,48,82,56,35,16,40,82,14.84,3.10,2.41,3.55,3.09,0,0,0,0,0,0,White Hart Lane (London)
1472306400,Aug 27 2016 - 2:00pm,complete,41607,Chelsea,Burnley,2.68,0.37,3,0,3,2,2,0,"9,41,89","",9,5,2,0,2,0,16,6,8,3,8,3,6,9,63,37,3.16,56,87,76,32,16,53,74,10.47,3.47,1.29,5.99,9.99,0,0,0,0,0,0,Stamford Bridge (London)
1472306400,Aug 27 2016 - 2:00pm,complete,23503,Crystal Palace,AFC Bournemouth,1.05,0.79,1,1,2,1,0,1,"90'3","11",10,4,2,0,1,0,15,8,5,4,10,4,14,10,52,48,2.82,45,71,56,34,11,40,82,10.42,3.36,2.56,3.3,3.06,0,0,0,0,0,0,Selhurst Park (London)
1472306400,Aug 27 2016 - 2:00pm,complete,39581,Everton,Stoke City,2.26,0.89,1,0,1,0,0,0,"51","",9,2,2,0,1,0,17,6,11,3,6,3,13,10,56,44,2.82,47,76,45,35,14,26,66,10.79,3.89,1.78,3.8,5.1,0,0,0,0,0,0,Goodison Park (Liverpool)
1472306400,Aug 27 2016 - 2:00pm,complete,31727,Leicester City,Swansea City,1.79,0.74,2,1,3,1,1,0,"32,52","80",4,6,2,0,2,0,11,7,6,3,5,4,13,9,56,44,2.90,53,82,61,32,14,32,74,9.84,3.00,1.81,3.67,5.14,0,0,0,0,0,0,King Power Stadium (Leicester- Leicestershire)
1472306400,Aug 27 2016 - 2:00pm,complete,30152,Southampton,Sunderland,1.26,0.53,1,1,2,0,0,0,"85","80",5,5,2,0,2,0,11,4,8,2,3,2,14,8,58,42,2.27,35,69,37,21,8,26,48,9.42,3.84,1.61,3.98,6.67,0,0,0,0,0,0,St. Mary's Stadium (Southampton- Hampshire)
1472306400,Aug 27 2016 - 2:00pm,complete,20545,Watford,Arsenal,1.47,1.58,1,3,4,3,0,3,"57","9,40,45'1",3,2,6,0,1,0,19,8,13,6,6,2,17,14,50,50,3.16,63,79,64,45,24,32,77,9.32,4.58,5.13,3.9,1.76,0,0,0,0,0,0,Vicarage Road Stadium (Watford)
1472315400,Aug 27 2016 - 4:30pm,complete,24560,Hull City,Manchester United,1.47,1.84,0,1,1,0,0,0,"","90'2",1,6,2,0,3,0,9,26,5,15,4,11,7,6,31,69,2.85,53,87,53,29,11,21,66,7.95,4.21,7.07,4.28,1.55,0,0,0,0,0,0,KCOM Stadium (Hull)
1472387400,Aug 28 2016 - 12:30pm,complete,23690,West Bromwich Albion,Middlesbrough,1.53,0.53,0,0,0,0,0,0,"","",5,4,1,0,3,0,7,6,3,3,4,3,12,11,46,54,2.35,40,63,45,29,5,40,64,6.74,3.85,2.59,3.21,3.1,0,0,0,0,0,0,The Hawthorns (West Bromwich)
1472396400,Aug 28 2016 - 3:00pm,complete,54008,Manchester City,West Ham United,2.11,1.05,3,1,4,2,2,0,"7,18,90'2","58",5,4,1,0,3,0,16,7,4,4,12,3,6,10,62,38,3.03,74,87,66,42,13,34,74,12.32,4.11,1.3,6.22,9.99,0,0,0,0,0,0,Etihad Stadium (Manchester)
1473507000,Sep 10 2016 - 11:30am,complete,75272,Manchester United,Manchester City,1.79,2.00,1,2,3,3,1,2,"42","15,36",4,4,4,0,2,0,9,10,3,4,6,6,15,10,41,59,2.71,53,87,50,29,11,42,79,14.11,4.05,2.52,3.41,2.94,0,0,0,0,0,0,Old Trafford (Manchester)
1473516000,Sep 10 2016 - 2:00pm,complete,11184,AFC Bournemouth,West Bromwich Albion,1.63,0.84,1,0,1,0,0,0,"79","",10,5,1,0,3,0,14,11,8,6,6,5,8,11,60,40,2.87,58,77,55,37,11,37,71,9.32,3.84,2.03,3.36,4.17,0,0,0,0,0,0,Vitality Stadium (Bournemouth- Dorset)
1473516000,Sep 10 2016 - 2:00pm,complete,59962,Arsenal,Southampton,2.37,1.16,2,1,3,2,1,1,"29,90'4","18",6,1,2,0,5,0,11,10,2,6,9,4,10,7,55,45,2.79,50,79,61,27,11,42,69,11.79,4.05,1.6,4.15,6.11,0,0,0,0,0,0,Emirates Stadium (London)
1473516000,Sep 10 2016 - 2:00pm,complete,18803,Burnley,Hull City,1.74,0.32,1,1,2,0,0,0,"72","90'5",5,9,2,0,0,0,9,9,2,3,7,6,13,4,44,56,2.63,42,71,45,32,14,29,58,9.74,4.00,2.24,3.26,3.61,0,0,0,0,0,0,Turf Moor (Burnley)
1473516000,Sep 10 2016 - 2:00pm,complete,30551,Middlesbrough,Crystal Palace,0.95,1.11,1,2,3,2,1,1,"38","16,47",6,6,1,0,2,0,11,9,5,5,6,4,4,10,57,43,2.74,53,76,53,27,13,32,74,10.15,4.42,2.17,3.26,3.81,0,0,0,0,0,0,Riverside Stadium (Middlesbrough)
1473516000,Sep 10 2016 - 2:00pm,complete,27385,Stoke City,Tottenham Hotspur,1.42,1.74,0,4,4,1,0,1,"","41,56,59,70",10,8,3,0,2,0,12,10,6,7,6,3,12,16,45,55,2.74,56,77,45,35,16,40,71,12.00,3.89,4.51,3.62,1.88,0,0,0,0,0,0,Bet365 Stadium (Stoke-on-Trent- Staffordshire)
1473516000,Sep 10 2016 - 2:00pm,complete,56974,West Ham United,Watford,1.32,0.63,2,4,6,4,2,2,"5,33","41,45'2,53,63",4,4,2,0,2,0,12,9,4,5,8,4,10,14,60,40,2.74,37,69,45,32,16,24,61,9.06,4.74,1.97,3.56,4.13,0,0,0,0,0,0,London Stadium (London)
1473525000,Sep 10 2016 - 4:30pm,complete,51232,Liverpool,Leicester City,2.16,0.53,4,1,5,3,2,1,"13,31,56,89","38",1,7,1,0,2,0,10,5,8,3,2,2,4,8,59,41,3.11,63,79,66,40,24,58,79,10.69,3.42,1.59,4.22,6.05,0,0,0,0,0,0,Anfield (Liverpool)
1473606000,Sep 11 2016 - 3:00pm,complete,20865,Swansea City,Chelsea,1.42,2.21,2,2,4,1,0,1,"59,62","18,81",1,11,3,0,4,0,5,17,3,7,2,10,17,8,48,52,2.82,48,82,58,29,8,27,79,10.94,3.69,5.95,3.98,1.64,0,0,0,0,0,0,Liberty Stadium (Swansea)
1473706800,Sep 12 2016 - 7:00pm,complete,42406,Sunderland,Everton,0.74,0.95,0,3,3,0,0,0,"","60,68,71",5,5,1,0,1,0,7,13,6,7,1,6,10,8,40,60,2.58,48,71,53,32,14,35,68,8.52,4.06,3.49,3.36,2.24,0,0,0,0,0,0,Stadium of Light (Sunderland)
1474052400,Sep 16 2016 - 7:00pm,complete,41514,Chelsea,Liverpool,2.68,1.84,1,2,3,2,0,2,"61","17,36",6,4,1,0,1,0,7,6,5,4,2,2,6,12,43,57,3.40,58,87,71,37,21,53,87,13.79,3.36,2.17,3.48,3.54,0,0,0,0,0,0,Stamford Bridge (London)
1474120800,Sep 17 2016 - 2:00pm,complete,22536,Hull City,Arsenal,1.47,1.58,1,4,5,1,0,1,"79","17,55,83,90'2",2,4,0,1,2,0,6,16,4,10,2,6,8,11,36,64,3.40,66,92,66,43,24,24,69,8.84,3.63,7.13,4.5,1.5,0,0,0,0,0,0,KCOM Stadium (Hull)
1474120800,Sep 17 2016 - 2:00pm,complete,31916,Leicester City,Burnley,1.79,0.37,3,0,3,1,1,0,"45'1,48,78","",7,1,0,0,1,0,10,7,5,3,5,4,9,10,55,45,2.74,50,82,63,27,8,35,66,9.47,3.42,1.54,4.28,6.79,0,0,0,0,0,0,King Power Stadium (Leicester- Leicestershire)
1474120800,Sep 17 2016 - 2:00pm,complete,54335,Manchester City,AFC Bournemouth,2.11,0.79,4,0,4,2,2,0,"15,25,48,66","",5,5,1,1,1,0,16,5,10,2,6,3,8,11,68,32,2.95,64,84,61,40,8,37,76,13.00,3.79,1.26,6.79,9.99,0,0,0,0,0,0,Etihad Stadium (Manchester)
1474120800,Sep 17 2016 - 2:00pm,complete,22209,West Bromwich Albion,West Ham United,1.53,1.05,4,2,6,3,3,0,"8,37,44,56","61,65",2,6,2,0,1,0,5,13,3,7,2,6,11,5,32,68,2.90,58,76,58,42,13,45,77,8.53,3.74,2.66,3.17,2.95,0,0,0,0,0,0,The Hawthorns (West Bromwich)
1474129800,Sep 17 2016 - 4:30pm,complete,39074,Everton,Middlesbrough,2.26,0.53,3,1,4,4,3,1,"24,42,45'1","21",6,3,2,0,1,0,9,5,5,3,4,2,5,14,53,47,2.58,42,71,48,27,8,32,58,8.85,4.16,1.8,3.61,5.06,0,0,0,0,0,0,Goodison Park (Liverpool)
1474196400,Sep 18 2016 - 11:00am,complete,21118,Watford,Manchester United,1.47,1.84,3,1,4,1,1,0,"34,83,90'5","62",5,7,3,0,4,0,8,11,3,2,5,9,14,16,47,53,2.61,50,74,50,32,11,29,74,8.43,5.16,8.46,4.78,1.42,0,0,0,0,0,0,Vicarage Road Stadium (Watford)
1474204500,Sep 18 2016 - 1:15pm,complete,23781,Crystal Palace,Stoke City,1.05,0.89,4,1,5,2,2,0,"9,11,71,75","90'4",10,5,2,0,1,0,8,5,7,2,1,3,11,9,62,38,2.58,42,66,45,32,14,26,74,9.89,3.52,2.12,3.24,3.99,0,0,0,0,0,0,Selhurst Park (London)
1474204500,Sep 18 2016 - 1:15pm,complete,29087,Southampton,Swansea City,1.26,0.74,1,0,1,0,0,0,"64","",7,1,1,0,1,0,10,7,5,3,5,4,11,7,60,40,2.42,48,69,48,27,11,29,58,9.63,2.79,1.64,4.01,5.89,0,0,0,0,0,0,St. Mary's Stadium (Southampton- Hampshire)
1474212600,Sep 18 2016 - 3:30pm,complete,31251,Tottenham Hotspur,Sunderland,2.79,0.53,1,0,1,0,0,0,"59","",15,1,1,0,6,1,20,5,11,2,9,3,4,8,71,29,2.74,35,82,48,29,14,34,66,11.68,3.84,1.31,5.75,9.99,0,0,0,0,0,0,White Hart Lane (London)
1474716600,Sep 24 2016 - 11:30am,complete,75256,Manchester United,Leicester City,1.79,0.53,4,1,5,4,4,0,"22,37,40,42","59",8,6,0,0,2,0,14,5,6,4,8,1,9,12,64,36,2.45,58,77,42,22,13,40,74,11.90,4.26,1.52,4.29,7.1,0,0,0,0,0,0,Old Trafford (Manchester)
1474725600,Sep 24 2016 - 2:00pm,complete,11291,AFC Bournemouth,Everton,1.63,0.95,1,0,1,1,1,0,"23","",5,3,2,0,2,0,9,10,0,3,9,7,9,13,56,44,2.95,56,74,55,43,19,40,76,9.21,3.32,2.94,3.37,2.54,0,0,0,0,0,0,Vitality Stadium (Bournemouth- Dorset)
1474725600,Sep 24 2016 - 2:00pm,complete,53109,Liverpool,Hull City,2.16,0.32,5,1,6,3,3,0,"17,30,36,52,71","51",13,2,1,0,2,1,17,2,9,0,8,2,8,6,72,28,3.08,53,79,61,45,19,42,71,11.69,3.32,1.27,6.05,9.99,0,0,0,0,0,0,Anfield (Liverpool)
1474725600,Sep 24 2016 - 2:00pm,complete,32703,Middlesbrough,Tottenham Hotspur,0.95,1.74,1,2,3,2,0,2,"65","7,23",2,10,2,0,1,0,3,16,2,6,1,10,13,9,40,60,2.53,53,69,47,27,11,32,69,11.47,3.89,4.82,3.64,1.83,0,0,0,0,0,0,Riverside Stadium (Middlesbrough)
1474725600,Sep 24 2016 - 2:00pm,complete,27645,Stoke City,West Bromwich Albion,1.42,0.84,1,1,2,0,0,0,"73","90'1",6,6,3,0,4,0,4,8,3,4,1,4,9,13,50,50,2.45,56,77,45,27,6,37,69,9.58,4.52,2.28,3.27,3.5,0,0,0,0,0,0,Bet365 Stadium (Stoke-on-Trent- Staffordshire)
1474725600,Sep 24 2016 - 2:00pm,complete,38941,Sunderland,Crystal Palace,0.74,1.11,2,3,5,1,1,0,"39,60","61,76,90'4",3,5,0,0,2,0,6,14,3,6,3,8,15,12,44,56,3.00,50,82,58,35,19,35,71,9.73,4.48,2.74,3.17,2.86,0,0,0,0,0,0,Stadium of Light (Sunderland)
1474725600,Sep 24 2016 - 2:00pm,complete,20786,Swansea City,Manchester City,1.42,2.00,1,3,4,2,1,1,"13","9,65,77",2,7,2,0,4,0,15,17,8,9,7,8,14,9,36,64,3.32,50,90,74,45,16,45,84,13.05,3.63,7.25,4.47,1.5,0,0,0,0,0,0,Liberty Stadium (Swansea)
1474734600,Sep 24 2016 - 4:30pm,complete,60028,Arsenal,Chelsea,2.37,2.21,3,0,3,3,3,0,"11,14,40","",9,1,0,0,2,0,9,8,3,3,6,5,9,11,46,54,2.66,48,82,53,24,6,34,71,11.63,4.27,2.56,3.47,2.84,0,0,0,0,0,0,Emirates Stadium (London)
1474815600,Sep 25 2016 - 3:00pm,complete,56864,West Ham United,Southampton,1.32,1.16,0,3,3,1,0,1,"","40,62,90'2",6,2,5,0,2,0,8,10,2,6,6,4,8,12,56,44,2.66,42,69,55,27,14,27,64,9.58,4.52,2.67,3.32,2.82,0,0,0,0,0,0,London Stadium (London)
1474916400,Sep 26 2016 - 7:00pm,complete,18519,Burnley,Watford,1.74,0.63,2,0,2,1,1,0,"38,50","",7,6,1,0,3,0,9,8,4,4,5,4,12,14,49,51,2.63,42,71,40,27,16,35,61,8.48,3.95,2.63,3.31,2.87,0,0,0,0,0,0,Turf Moor (Burnley)
1475262000,Sep 30 2016 - 7:00pm,complete,38758,Everton,Crystal Palace,2.26,1.11,1,1,2,1,1,0,"35","50",10,9,5,0,4,0,10,5,4,3,6,2,17,11,54,46,3.21,53,87,56,35,19,32,69,11.58,4.42,1.83,3.7,4.66,0,0,0,0,0,0,Goodison Park (Liverpool)
1475321400,Oct 1 2016 - 11:30am,complete,20862,Swansea City,Liverpool,1.42,1.84,1,2,3,1,1,0,"8","54,84",3,10,2,0,2,0,8,10,3,5,5,5,10,9,41,59,3.11,56,82,61,37,16,35,82,13.26,3.26,6.49,4.43,1.54,0,0,0,0,0,0,Liberty Stadium (Swansea)
1475330400,Oct 1 2016 - 2:00pm,complete,21257,Hull City,Chelsea,1.47,2.21,0,2,2,0,0,0,"","61,67",5,7,2,0,2,0,8,17,6,11,2,6,13,15,40,60,2.87,53,87,53,24,11,21,71,8.52,4.00,7.5,4.58,1.47,0,0,0,0,0,0,KCOM Stadium (Hull)
1475330400,Oct 1 2016 - 2:00pm,complete,40043,Sunderland,West Bromwich Albion,0.74,0.84,1,1,2,1,0,1,"83","35",6,5,1,0,3,0,6,17,4,10,2,7,7,13,50,50,2.50,50,74,53,27,6,32,63,8.63,4.58,2.64,3.26,2.9,0,0,0,0,0,0,Stadium of Light (Sunderland)
1475330400,Oct 1 2016 - 2:00pm,complete,20575,Watford,AFC Bournemouth,1.47,0.79,2,2,4,1,0,1,"50,65","31,62",4,5,3,0,4,0,10,5,5,2,5,3,17,11,45,55,2.95,56,74,56,40,16,45,82,9.32,4.52,2.29,3.42,3.32,0,0,0,0,0,0,Vicarage Road Stadium (Watford)
1475330400,Oct 1 2016 - 2:00pm,complete,56945,West Ham United,Middlesbrough,1.32,0.53,1,1,2,0,0,0,"57","51",4,5,2,0,3,0,14,5,2,2,12,3,13,12,48,52,2.37,37,61,45,27,11,27,53,7.27,4.74,2.16,3.45,3.6,0,0,0,0,0,0,London Stadium (London)
1475406000,Oct 2 2016 - 11:00am,complete,75251,Manchester United,Stoke City,1.79,0.89,1,1,2,0,0,0,"69","82",13,2,3,0,0,0,19,5,10,4,9,1,13,9,59,41,2.29,53,74,29,24,11,26,68,11.79,3.84,1.33,5.4,9.99,0,0,0,0,0,0,Old Trafford (Manchester)
1475414100,Oct 2 2016 - 1:15pm,complete,31563,Leicester City,Southampton,1.79,1.16,0,0,0,0,0,0,"","",3,6,1,0,0,0,8,9,3,6,5,3,8,8,42,58,2.82,47,79,63,27,11,35,74,10.63,3.52,2,3.52,4.06,0,0,0,0,0,0,King Power Stadium (Leicester- Leicestershire)
1475414100,Oct 2 2016 - 1:15pm,complete,31793,Tottenham Hotspur,Manchester City,2.79,2.00,2,0,2,2,2,0,"9,37","",4,3,2,0,2,0,9,10,4,6,5,4,20,9,47,53,3.19,42,90,69,42,16,50,84,14.63,3.47,3.52,3.7,2.1,0,0,0,0,0,0,White Hart Lane (London)
1475422200,Oct 2 2016 - 3:30pm,complete,20982,Burnley,Arsenal,1.74,1.58,0,1,1,0,0,0,"","90'3",2,6,0,0,0,0,6,12,3,3,3,9,2,3,37,63,2.95,58,79,56,37,21,32,64,9.16,3.58,7.26,4.54,1.49,0,0,0,0,0,0,Turf Moor (Burnley)
1476531000,Oct 15 2016 - 11:30am,complete,41547,Chelsea,Leicester City,2.68,0.53,3,0,3,2,2,0,"7,33,80","",8,5,1,0,1,0,11,6,7,2,4,4,6,10,57,43,3.34,58,85,76,37,24,61,84,11.37,3.94,1.57,4.27,6.34,0,0,0,0,0,0,Stamford Bridge (London)
1476540000,Oct 15 2016 - 2:00pm,complete,11029,AFC Bournemouth,Hull City,1.63,0.32,6,1,7,4,3,1,"5,41,45,65,83,88","34",5,4,0,0,3,0,10,9,7,4,3,5,7,14,54,46,3.11,48,77,58,48,16,32,74,10.74,3.53,1.88,3.49,4.74,0,0,0,0,0,0,Vitality Stadium (Bournemouth- Dorset)
1476540000,Oct 15 2016 - 2:00pm,complete,60007,Arsenal,Swansea City,2.37,0.74,3,2,5,3,2,1,"26,33,57","38,66",5,6,0,1,1,0,10,11,4,6,6,5,7,10,52,48,2.87,56,82,58,32,14,40,69,11.00,3.53,1.27,6.38,9.99,0,0,0,0,0,0,Emirates Stadium (London)
1476540000,Oct 15 2016 - 2:00pm,complete,54512,Manchester City,Everton,2.11,0.95,1,1,2,0,0,0,"72","64",13,1,0,0,2,0,10,3,5,2,5,1,6,7,70,30,2.69,64,79,55,35,11,29,68,12.05,4.06,1.43,5.01,7.46,0,0,0,0,0,0,Etihad Stadium (Manchester)
1476540000,Oct 15 2016 - 2:00pm,complete,27701,Stoke City,Sunderland,1.42,0.53,2,0,2,2,2,0,"8,45'1","",6,4,1,0,1,0,9,4,6,0,3,4,10,13,52,48,2.53,43,79,40,27,11,34,66,9.26,4.47,2.05,3.41,4.01,0,0,0,0,0,0,Bet365 Stadium (Stoke-on-Trent- Staffordshire)
1476540000,Oct 15 2016 - 2:00pm,complete,24263,West Bromwich Albion,Tottenham Hotspur,1.53,1.74,1,1,2,0,0,0,"82","89",5,8,2,0,2,0,4,15,3,7,1,8,14,9,35,65,2.77,50,71,47,37,13,40,69,10.79,3.58,4.8,3.64,1.83,0,0,0,0,0,0,The Hawthorns (West Bromwich)
1476549000,Oct 15 2016 - 4:30pm,complete,25643,Crystal Palace,West Ham United,1.05,1.05,0,1,1,1,0,1,"","19",7,6,1,0,4,1,12,13,5,6,7,7,12,11,58,42,2.90,56,74,61,37,16,37,79,9.74,3.68,2.22,3.43,3.47,0,0,0,0,0,0,Selhurst Park (London)
1476621000,Oct 16 2016 - 12:30pm,complete,28131,Middlesbrough,Watford,0.95,0.63,0,1,1,0,0,0,"","54",4,6,4,0,1,0,11,2,4,2,7,0,15,10,56,44,2.48,42,69,45,24,8,29,71,9.21,4.16,2.31,3.25,3.45,0,0,0,0,0,0,Riverside Stadium (Middlesbrough)
