home_ppg_pre_game	home_ppg_5games_pre_game	home_average_shots_pre_game	home_average_shots_against_pre_game	away_total_goal_count_5games_pre_game	away_ppg_pre_game	away_ppg_5games_pre_game	away_average_shots_pre_game	home_total_goal_count_5games_pre_game	away_average_possession_pre_game	home_average_possession_pre_game	away_goals_conceded_pre_game	home_goals_conceded_pre_game	away_goals_scored_pre_game	home_goals_scored_pre_game	away_total_goal_count_pre_game	home_total_goal_count_pre_game	away_average_shots_against_pre_game	Result	away_team_name	home_team_name
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	discrete	discrete	discrete
																		class	meta	meta
1.63157894737	1.4	11.2631578947	7.73684210526	2.232	0.973684210526	0.8	6.10526315789	3.4	45.4473684211	52.8157894737	1.48684210526	1.23684210526	0.876315789474	1.34210526316	2.49947368421	2.57894736842	11.7631578947	1	AFC Bournemouth	Liverpool
1.97368421053	2.2	7.44736842105	6.57894736842	2.6	1.02631578947	1.0	8.92105263158	1.4	48.9473684211	59.2894736842	1.71052631579	0.894736842105	1.10526315789	1.63157894737	2.81578947368	2.52631578947	9.05263157895	0	Newcastle United	Manchester United
1.34210526316	1.8	9.02631578947	10.3421052632	2.2	0.973684210526	1.2	8.18421052632	3.0	47.7368421053	44.6842105263	1.52631578947	1.28947368421	0.815789473684	1.28947368421	2.34210526316	2.57894736842	8.68421052632	1	Aston Villa	Crystal Palace
1.23684210526	0.6	8.28947368421	10.9736842105	1.924	0.947368421053	0.6	6.23684210526	2.2	45.5263157895	48.6578947368	1.47368421053	1.23684210526	0.852631578947	1.15789473684	2.45894736842	2.39473684211	11.8157894737	2	AFC Bournemouth	West Ham United
1.02631578947	1.2	6.21052631579	11.6315789474	3.0	1.42105263158	1.6	7.68421052632	3.124	49.3421052632	45.7368421053	1.21052631579	1.52631578947	1.28947368421	0.957894736842	2.5	2.61684210526	7.42105263158	0	Stoke City	Norwich City
0.947368421053	0.4	7.18421052632	11.5263157895	2.8	1.42105263158	1.4	8.47368421053	2.8	49.7631578947	47.9473684211	1.31578947368	1.5	1.23684210526	0.815789473684	2.55263157895	2.31578947368	10.3157894737	0	Swansea City	Sunderland
1.21052631579	2.6	9.34210526316	9.78947368421	2.2	1.55263157895	1.4	9.68421052632	3.4	53.8684210526	45.1052631579	1.47368421053	1.42105263158	1.44736842105	1.31578947368	2.92105263158	2.73684210526	9.18421052632	0	Tottenham Hotspur	Leicester City
1.13157894737	1.0	7.86842105263	10.0263157895	3.2	2.15789473684	1.0	10.0	2.6	55.2631578947	44.7894736842	0.947368421053	1.36842105263	1.84210526316	0.947368421053	2.78947368421	2.31578947368	8.60526315789	2	Chelsea	West Bromwich Albion
1.28947368421	1.4	9.13157894737	9.18421052632	4.0	2.07894736842	3.0	12.1315789474	2.6	56.5263157895	53.3947368421	0.973684210526	1.26315789474	2.21052631579	1.28947368421	3.18421052632	2.55263157895	7.34210526316	2	Manchester City	Everton
1.0	1.0	6.26315789474	11.7368421053	3.6	1.57894736842	0.8	9.28947368421	2.324	51.0	45.1842105263	0.947368421053	1.47368421053	1.44736842105	0.905263157895	2.39473684211	2.51157894737	7.36842105263	0	Southampton	Watford
1.94736842105	1.6	11.2368421053	8.02631578947	3.0	1.71052631579	1.4	11.4473684211	2.4	52.8157894737	54.4210526316	1.15789473684	0.947368421053	1.34210526316	1.81578947368	2.5	2.76315789474	7.86842105263	0	Liverpool	Arsenal
1.02631578947	1.0	8.68421052632	9.02631578947	2.0	1.94736842105	1.6	11.2368421053	2.2	54.2631578947	48.1315789474	0.921052631579	1.63157894737	1.78947368421	1.02631578947	2.71052631579	2.65789473684	8.13157894737	2	Arsenal	Newcastle United
2.15789473684	1.4	10.1052631579	8.65789473684	3.0	1.39473684211	2.4	9.07894736842	3.8	45.0526315789	55.5263157895	1.23684210526	0.921052631579	1.26315789474	1.76315789474	2.5	2.68421052632	10.3157894737	2	Crystal Palace	Chelsea
1.0	1.0	6.31578947368	11.5789473684	3.4	1.21052631579	2.2	9.31578947368	2.816	45.3947368421	45.8421052632	1.42105263158	1.51315789474	1.31578947368	0.934210526316	2.73684210526	2.57631578947	9.84210526316	0	Leicester City	AFC Bournemouth
0.894736842105	0.6	8.26315789474	8.78947368421	3.2	0.973684210526	0.4	7.0	2.6	47.6052631579	47.7894736842	1.5	1.55263157895	0.842105263158	0.789473684211	2.34210526316	2.34210526316	11.5263157895	0	Sunderland	Aston Villa
2.15789473684	3.0	12.0526315789	7.34210526316	1.816	1.0	1.0	6.31578947368	3.2	45.3684210526	56.1052631579	1.43421052632	0.947368421053	0.881578947368	2.26315789474	2.44473684211	3.21052631579	11.8421052632	1	Watford	Manchester City
1.36842105263	1.2	7.63157894737	7.60526315789	3.2	1.13157894737	0.8	7.63157894737	2.8	44.9210526316	49.8947368421	1.36842105263	1.23684210526	1.0	1.28947368421	2.36842105263	2.52631578947	9.94736842105	2	West Bromwich Albion	Stoke City
1.65789473684	1.4	11.4210526316	8.05263157895	3.4	1.23684210526	0.6	8.26315789474	2.6	48.7105263158	52.9736842105	1.26315789474	1.15789473684	1.21052631579	1.26315789474	2.47368421053	2.42105263158	10.9736842105	2	West Ham United	Liverpool
1.57894736842	1.6	9.92105263158	9.02631578947	2.6	1.28947368421	1.4	9.15789473684	2.0	53.0789473684	53.5789473684	1.15789473684	1.42105263158	1.21052631579	1.47368421053	2.36842105263	2.89473684211	9.28947368421	0	Everton	Tottenham Hotspur
1.52631578947	1.0	9.47368421053	7.47368421053	3.016	1.02631578947	1.2	6.57894736842	3.2	45.7368421053	50.7105263158	1.51315789474	0.921052631579	0.960526315789	1.36842105263	2.60263157895	2.28947368421	11.4736842105	1	Norwich City	Southampton
1.36842105263	1.0	8.5	10.0263157895	0.8	1.97368421053	1.8	7.52631578947	3.0	59.2894736842	49.8421052632	0.894736842105	1.34210526316	1.63157894737	1.18421052632	2.52631578947	2.52631578947	6.47368421053	1	Manchester United	Swansea City
1.23684210526	1.0	9.13157894737	9.47368421053	3.8	2.07894736842	1.4	10.1578947368	2.0	55.7105263158	53.1052631579	0.921052631579	1.15789473684	1.68421052632	1.15789473684	2.60526315789	2.31578947368	8.63157894737	1	Chelsea	Everton
1.0	1.0	6.60526315789	11.5789473684	2.708	1.0	1.0	6.26315789474	3.108	45.9473684211	45.6052631579	1.5	1.55263157895	0.936842105263	0.936842105263	2.56210526316	2.61473684211	11.3684210526	1	AFC Bournemouth	Norwich City
1.44736842105	2.4	9.07894736842	10.6315789474	2.4	2.21052631579	3.0	12.1842105263	2.8	56.4473684211	44.6052631579	0.894736842105	1.26315789474	2.26315789474	1.31578947368	3.15789473684	2.57894736842	7.10526315789	2	Manchester City	Crystal Palace
1.21052631579	0.8	7.60526315789	9.92105263158	2.4	1.52631578947	1.0	9.73684210526	2.8	51.0263157895	44.6842105263	0.921052631579	1.31578947368	1.34210526316	1.02631578947	2.26315789474	2.34210526316	7.42105263158	0	Southampton	West Bromwich Albion
2.0	2.0	11.3684210526	7.97368421053	3.0	1.36842105263	1.0	7.47368421053	2.2	49.9210526316	54.8421052632	1.23684210526	0.868421052632	1.28947368421	1.76315789474	2.52631578947	2.63157894737	7.78947368421	1	Stoke City	Arsenal
0.973684210526	0.8	6.26315789474	11.8947368421	2.4	1.44736842105	1.6	8.36842105263	1.708	49.8157894737	45.1842105263	1.26315789474	1.44736842105	1.18421052632	0.857894736842	2.44736842105	2.43052631579	9.81578947368	1	Swansea City	Watford
1.89473684211	1.6	7.52631578947	6.5	2.4	1.65789473684	1.4	11.2631578947	1.0	52.8157894737	59.1315789474	1.21052631579	0.947368421053	1.26315789474	1.55263157895	2.47368421053	2.5	8.13157894737	1	Liverpool	Manchester United
0.973684210526	0.4	7.05263157895	11.8157894737	1.6	1.57894736842	1.2	10.2368421053	4.0	53.5789473684	47.2631578947	1.36842105263	1.5	1.42105263158	0.842105263158	2.78947368421	2.34210526316	9.18421052632	2	Tottenham Hotspur	Sunderland
1.15789473684	2.2	9.36842105263	9.55263157895	2.0	0.842105263158	0.8	8.57894736842	3.8	48.6842105263	45.5526315789	1.60526315789	1.44736842105	0.815789473684	1.31578947368	2.42105263158	2.76315789474	8.57894736842	1	Aston Villa	Leicester City
1.28947368421	1.2	8.26315789474	11.0526315789	1.8	1.02631578947	1.0	8.52631578947	3.4	47.4736842105	48.1315789474	1.55263157895	1.21052631579	1.02631578947	1.23684210526	2.57894736842	2.44736842105	9.34210526316	1	Newcastle United	West Ham United
2.05263157895	0.8	10.3421052632	8.60526315789	1.6	2.0	2.0	11.7631578947	3.8	54.9210526316	55.9210526316	0.868421052632	0.973684210526	1.73684210526	1.68421052632	2.60526315789	2.65789473684	8.0	1	Arsenal	Chelsea
1.44736842105	1.6	8.52631578947	9.84210526316	2.6	1.31578947368	1.6	9.10526315789	2.4	52.4473684211	49.8421052632	1.10526315789	1.26315789474	1.18421052632	1.18421052632	2.28947368421	2.44736842105	9.63157894737	0	Everton	Swansea City
1.34210526316	0.4	7.5	7.92105263158	3.6	1.15789473684	2.2	9.65789473684	2.0	45.8684210526	49.7631578947	1.42105263158	1.23684210526	1.26315789474	1.23684210526	2.68421052632	2.47368421053	9.52631578947	0	Leicester City	Stoke City
0.973684210526	0.8	6.18421052632	11.3157894737	3.4	0.947368421053	0.4	6.94736842105	3.0	47.1578947368	46.1052631579	1.52631578947	1.53947368421	0.842105263158	0.939473684211	2.36842105263	2.60052631579	11.7105263158	1	Sunderland	AFC Bournemouth
1.0	0.4	8.42105263158	9.39473684211	1.4	1.02631578947	1.2	6.39473684211	1.8	45.3157894737	47.4473684211	1.40789473684	1.55263157895	0.860526315789	0.973684210526	2.39	2.52631578947	11.8421052632	2	Watford	Newcastle United
0.842105263158	0.8	8.60526315789	8.84210526316	1.8	1.15789473684	1.0	7.60526315789	2.8	44.4473684211	49.0263157895	1.31578947368	1.60526315789	1.0	0.868421052632	2.31578947368	2.47368421053	10.1315789474	2	West Bromwich Albion	Aston Villa
2.26315789474	3.0	12.2631578947	7.28947368421	3.4	1.28947368421	1.8	8.28947368421	2.2	47.9736842105	56.5	1.18421052632	0.868421052632	1.21052631579	2.26315789474	2.39473684211	3.13157894737	11.0526315789	2	West Ham United	Manchester City
1.65789473684	1.2	10.3157894737	9.15789473684	2.8	1.36842105263	1.8	9.23684210526	1.6	45.0	53.3684210526	1.23684210526	1.34210526316	1.23684210526	1.44736842105	2.47368421053	2.78947368421	10.7105263158	1	Crystal Palace	Tottenham Hotspur
1.47368421053	1.2	9.81578947368	7.52631578947	1.8	1.97368421053	2.0	7.44736842105	2.0	59.0263157895	51.3947368421	0.842105263158	0.921052631579	1.55263157895	1.31578947368	2.39473684211	2.23684210526	6.47368421053	2	Manchester United	Southampton
1.65789473684	1.4	11.1052631579	8.02631578947	3.4	1.05263157895	1.4	6.71052631579	1.8	45.7105263158	52.6052631579	1.53947368421	1.21052631579	0.992105263158	1.26315789474	2.65315789474	2.47368421053	11.3421052632	0	Norwich City	Liverpool
1.71052631579	1.8	10.4736842105	9.13157894737	2.2	2.18421052632	2.4	12.3947368421	1.6	56.7368421053	53.8684210526	0.868421052632	1.31578947368	2.18421052632	1.44736842105	3.05263157895	2.76315789474	7.15789473684	1	Manchester City	Tottenham Hotspur
1.18421052632	1.8	9.76315789474	9.34210526316	1.6	1.97368421053	2.0	11.7368421053	3.2	54.1578947368	45.8684210526	0.894736842105	1.42105263158	1.71052631579	1.31578947368	2.60526315789	2.73684210526	8.26315789474	2	Arsenal	Leicester City
1.65789473684	1.0	11.1842105263	8.0	2.8	0.842105263158	0.2	8.68421052632	2.0	49.5789473684	52.8421052632	1.55263157895	1.21052631579	0.868421052632	1.26315789474	2.42105263158	2.47368421053	8.78947368421	1	Aston Villa	Liverpool
1.28947368421	0.6	7.52631578947	8.0	3.2	1.02631578947	1.4	6.21052631579	2.6	46.2368421053	49.9473684211	1.5	1.28947368421	0.968421052632	1.26315789474	2.58631578947	2.55263157895	11.2105263158	1	AFC Bournemouth	Stoke City
1.36842105263	1.8	8.23684210526	11.3421052632	3.0	1.05263157895	1.6	6.73684210526	3.6	45.6578947368	47.5263157895	1.52631578947	1.15789473684	0.994736842105	1.23684210526	2.63894736842	2.39473684211	11.4736842105	0	Norwich City	West Ham United
1.97368421053	2.0	7.5	6.63157894737	2.6	0.921052631579	0.4	6.89473684211	2.6	47.0263157895	59.0789473684	1.57894736842	0.868421052632	0.842105263158	1.57894736842	2.42105263158	2.44736842105	11.6842105263	1	Sunderland	Manchester United
1.39473684211	1.0	9.73684210526	7.5	1.6	1.44736842105	1.6	8.55263157895	2.2	50.0789473684	51.1842105263	1.26315789474	0.973684210526	1.18421052632	1.31578947368	2.44736842105	2.28947368421	9.89473684211	1	Swansea City	Southampton
1.0	0.2	8.60526315789	9.5	3.4	2.05263157895	1.2	10.4473684211	1.6	55.8157894737	47.3421052632	0.973684210526	1.57894736842	1.65789473684	1.0	2.63157894737	2.57894736842	8.68421052632	0	Chelsea	Newcastle United
1.07894736842	1.6	6.47368421053	11.8947368421	2.2	1.28947368421	1.2	9.13157894737	1.2	44.8684210526	45.4473684211	1.26315789474	1.39473684211	1.18421052632	0.889473684211	2.44736842105	2.40210526316	10.8421052632	2	Crystal Palace	Watford
1.15789473684	1.6	7.68421052632	10.2105263158	1.8	1.31578947368	1.6	9.21052631579	1.4	52.2894736842	43.9210526316	1.07894736842	1.31578947368	1.15789473684	0.921052631579	2.23684210526	2.23684210526	9.5	2	Everton	West Bromwich Albion
1.36842105263	1.8	9.34210526316	10.9736842105	2.4	1.15789473684	1.4	7.65789473684	1.8	43.7368421053	44.8684210526	1.34210526316	1.21052631579	0.947368421053	1.21052631579	2.28947368421	2.42105263158	10.0789473684	1	West Bromwich Albion	Crystal Palace
1.05263157895	1.2	6.94736842105	11.5526315789	4.0	1.15789473684	1.2	9.71052631579	3.0	45.7894736842	45.8421052632	1.5	1.53947368421	1.31578947368	1.02368421053	2.81578947368	2.67736842105	9.5	2	Leicester City	Norwich City
2.10526315789	1.8	12.3684210526	7.18421052632	2.0	1.0	0.4	8.63157894737	2.6	47.1052631579	56.2105263158	1.57894736842	0.973684210526	1.0	2.15789473684	2.57894736842	3.13157894737	9.63157894737	1	Newcastle United	Manchester City
0.842105263158	0.2	8.76315789474	8.73684210526	2.4	1.36842105263	1.0	7.36842105263	3.6	50.0789473684	49.7105263158	1.23684210526	1.57894736842	1.28947368421	0.921052631579	2.52631578947	2.5	8.02631578947	2	Stoke City	Aston Villa
1.0	1.4	6.15789473684	11.0263157895	1.4	1.05263157895	1.4	6.60526315789	3.6	45.6315789474	46.2368421053	1.38157894737	1.51315789474	0.865789473684	0.971052631579	2.36157894737	2.59842105263	11.9473684211	0	Watford	AFC Bournemouth
0.842105263158	0.4	6.97368421053	11.5	3.8	1.31578947368	2.0	8.44736842105	2.4	47.4736842105	46.6842105263	1.21052631579	1.63157894737	1.23684210526	0.763157894737	2.44736842105	2.39473684211	11.5263157895	0	West Ham United	Sunderland
2.0	1.4	10.6315789474	8.68421052632	2.4	1.47368421053	1.6	9.89473684211	3.6	50.9210526316	56.1315789474	0.973684210526	1.02631578947	1.39473684211	1.65789473684	2.36842105263	2.68421052632	7.63157894737	2	Southampton	Chelsea
1.39473684211	1.6	9.21052631579	9.42105263158	2.8	1.65789473684	1.0	11.3157894737	2.2	53.2631578947	52.3947368421	1.23684210526	1.07894736842	1.28947368421	1.21052631579	2.52631578947	2.28947368421	8.07894736842	0	Liverpool	Everton
2.05263157895	2.0	11.9473684211	8.36842105263	3.0	1.97368421053	2.0	7.39473684211	2.4	59.4473684211	54.2368421053	0.842105263158	0.894736842105	1.60526315789	1.84210526316	2.44736842105	2.73684210526	6.65789473684	1	Manchester United	Arsenal
1.42105263158	1.0	8.65789473684	10.0526315789	1.8	1.71052631579	2.2	10.5	2.0	53.9473684211	50.1842105263	1.34210526316	1.28947368421	1.52631578947	1.15789473684	2.86842105263	2.44736842105	9.39473684211	0	Tottenham Hotspur	Swansea City
1.73684210526	2.2	10.5526315789	9.15789473684	3.2	1.60526315789	1.0	11.2631578947	2.2	53.2105263158	54.3421052632	1.21052631579	1.28947368421	1.23684210526	1.55263157895	2.44736842105	2.84210526316	8.07894736842	0	Liverpool	Tottenham Hotspur
1.92105263158	0.8	10.5526315789	8.65789473684	3.2	0.842105263158	0.2	8.73684210526	3.4	49.9473684211	55.8684210526	1.52631578947	1.07894736842	0.921052631579	1.63157894737	2.44736842105	2.71052631579	8.73684210526	1	Aston Villa	Chelsea
2.10526315789	1.8	12.3684210526	7.02631578947	2.6	1.0	1.0	6.23684210526	3.6	46.5263157895	56.3684210526	1.5	0.973684210526	0.973684210526	2.21052631579	2.58421052632	3.18421052632	10.8684210526	1	AFC Bournemouth	Manchester City
1.47368421053	2.0	9.84210526316	7.63157894737	4.2	1.23684210526	1.6	9.89473684211	3.2	45.7894736842	50.6842105263	1.5	1.0	1.36842105263	1.26315789474	2.86842105263	2.26315789474	9.28947368421	0	Leicester City	Southampton
1.34210526316	1.8	9.31578947368	9.5	3.6	1.94736842105	1.8	7.34210526316	2.2	59.5789473684	52.2105263158	0.868421052632	1.10526315789	1.55263157895	1.15789473684	2.42105263158	2.26315789474	6.73684210526	2	Manchester United	Everton
1.13157894737	1.4	7.73684210526	10.2631578947	2.8	0.868421052632	0.4	6.94736842105	1.8	46.6842105263	43.6578947368	1.47368421053	1.34210526316	0.815789473684	0.894736842105	2.28947368421	2.23684210526	11.5526315789	1	Sunderland	West Bromwich Albion
1.44736842105	1.8	9.47368421053	10.8421052632	3.2	1.26315789474	2.2	8.63157894737	1.6	47.5526315789	45.5789473684	1.23684210526	1.15789473684	1.21052631579	1.23684210526	2.44736842105	2.39473684211	11.4473684211	2	West Ham United	Crystal Palace
1.05263157895	1.4	6.60526315789	11.8684210526	3.0	2.10526315789	2.4	11.7368421053	1.8	53.4473684211	45.6052631579	0.842105263158	1.36842105263	1.86842105263	0.868421052632	2.71052631579	2.34736842105	8.44736842105	2	Arsenal	Watford
0.921052631579	0.2	8.39473684211	9.81578947368	3.2	1.02631578947	1.0	6.94736842105	3.4	46.2105263158	46.4736842105	1.55263157895	1.73684210526	1.02631578947	1.0	2.68947368421	2.73684210526	11.5789473684	1	Norwich City	Newcastle United
1.44736842105	1.0	8.63157894737	10.1842105263	2.2	1.36842105263	1.4	7.31578947368	2.4	50.1315789474	49.9210526316	1.21052631579	1.28947368421	1.26315789474	1.18421052632	2.47368421053	2.47368421053	8.07894736842	2	Stoke City	Swansea City
1.26315789474	2.2	8.71052631579	11.1052631579	3.2	1.97368421053	1.4	10.5526315789	3.4	56.0	48.2105263158	1.05263157895	1.23684210526	1.65789473684	1.23684210526	2.71052631579	2.47368421053	8.63157894737	1	Chelsea	West Ham United
1.26315789474	1.6	10.1052631579	9.44736842105	1.8	1.42105263158	1.2	9.42105263158	4.6	45.6052631579	46.0263157895	1.18421052632	1.5	1.21052631579	1.42105263158	2.39473684211	2.92105263158	10.8947368421	1	Crystal Palace	Leicester City
0.842105263158	0.0	8.73684210526	8.68421052632	2.0	1.36842105263	0.4	8.78947368421	2.8	50.0789473684	49.7894736842	1.31578947368	1.52631578947	1.13157894737	0.921052631579	2.44736842105	2.44736842105	10.1842105263	2	Swansea City	Aston Villa
1.44736842105	2.0	7.39473684211	8.05263157895	2.0	1.02631578947	1.4	6.65789473684	2.2	45.5	50.1052631579	1.40789473684	1.18421052632	0.844736842105	1.28947368421	2.35947368421	2.47368421053	11.8157894737	2	Watford	Stoke City
1.0	1.0	7.10526315789	11.3947368421	1.8	1.18421052632	1.4	7.60526315789	4.2	43.4473684211	46.4210526316	1.28947368421	1.67105263158	0.868421052632	1.05526315789	2.15789473684	2.83315789474	10.2368421053	2	West Bromwich Albion	Norwich City
2.10526315789	2.4	11.6842105263	8.5	2.8	1.26315789474	1.6	9.39473684211	3.4	52.0789473684	53.6315789474	1.15789473684	0.842105263158	1.07894736842	1.89473684211	2.23684210526	2.73684210526	9.42105263158	1	Everton	Arsenal
0.868421052632	0.2	6.92105263158	11.3947368421	4.8	0.921052631579	0.8	8.42105263158	2.2	46.7894736842	46.6052631579	1.76315789474	1.44736842105	1.10526315789	0.815789473684	2.86842105263	2.26315789474	9.76315789474	1	Newcastle United	Sunderland
2.0	2.4	7.23684210526	6.86842105263	4.4	2.18421052632	1.8	12.1578947368	3.6	56.0526315789	59.4210526316	0.947368421053	0.842105263158	2.31578947368	1.60526315789	3.26315789474	2.44736842105	6.92105263158	0	Manchester City	Manchester United
0.973684210526	0.8	6.23684210526	10.7894736842	2.2	1.76315789474	2.2	10.4210526316	3.4	53.9473684211	46.6315789474	1.23684210526	1.59210526316	1.52631578947	0.976315789474	2.76315789474	2.67526315789	9.23684210526	2	Tottenham Hotspur	AFC Bournemouth
1.60526315789	1.2	11.0263157895	8.15789473684	3.4	1.42105263158	1.6	9.81578947368	2.6	50.3157894737	52.9473684211	1.05263157895	1.21052631579	1.28947368421	1.23684210526	2.34210526316	2.44736842105	7.92105263158	0	Southampton	Liverpool
1.89473684211	1.4	10.3421052632	8.68421052632	2.2	1.63157894737	1.4	11.1315789474	3.0	52.9473684211	55.5789473684	1.21052631579	1.07894736842	1.26315789474	1.63157894737	2.47368421053	2.71052631579	8.10526315789	2	Liverpool	Chelsea
1.42105263158	1.0	8.84210526316	10.0789473684	3.6	2.10526315789	2.4	11.5	2.4	53.2368421053	50.6578947368	0.868421052632	1.34210526316	1.86842105263	1.18421052632	2.73684210526	2.52631578947	8.60526315789	2	Arsenal	Swansea City
1.18421052632	1.8	7.57894736842	10.1842105263	3.8	1.34210526316	1.6	10.0	2.0	45.7368421053	43.3947368421	1.47368421053	1.28947368421	1.44736842105	0.868421052632	2.92105263158	2.15789473684	9.5	2	Leicester City	West Bromwich Albion
1.42105263158	1.2	9.55263157895	11.0	2.8	2.02631578947	2.0	7.02631578947	1.8	59.5526315789	45.5	0.815789473684	1.13157894737	1.60526315789	1.18421052632	2.42105263158	2.31578947368	6.57894736842	0	Manchester United	Crystal Palace
2.13157894737	1.4	11.8684210526	6.71052631579	3.6	0.973684210526	0.4	7.23684210526	4.2	46.7631578947	55.9210526316	1.65789473684	0.947368421053	1.03157894737	2.28947368421	2.79263157895	3.23684210526	11.2368421053	1	Norwich City	Manchester City
