,home_total_goal_count_pre_game,away_total_goal_count_pre_game,home_goals_scored_pre_game,away_goals_scored_pre_game,home_goals_conceded_pre_game,away_goals_conceded_pre_game,home_average_possession_pre_game,away_average_possession_pre_game,home_total_goal_count_5games_pre_game,away_total_goal_count_5games_pre_game,home_average_shots_pre_game,away_average_shots_pre_game,home_average_shots_against_pre_game,away_average_shots_against_pre_game,home_ppg_pre_game,away_ppg_pre_game,home_ppg_5games_pre_game,away_ppg_5games_pre_game,results
5316,3.4210526315789473,2.3421052631578947,1.0,0.9210526315789473,2.4210526315789473,1.4210526315789473,53.8421052631579,44.23684210526316,3.4,1.0,11.342105263157896,11.447368421052632,13.131578947368421,11.710526315789474,0.6578947368421053,0.9736842105263158,0.6,0.4,win
5317,2.3947368421052633,3.4210526315789473,1.2894736842105263,1.0263157894736843,1.105263157894737,2.3947368421052633,52.94736842105263,54.0,2.4,3.2,11.552631578947368,11.31578947368421,10.263157894736842,12.973684210526315,1.4473684210526316,0.7368421052631579,1.2,1.2,draw
5318,2.736842105263158,2.263157894736842,1.5789473684210527,1.0263157894736843,1.1578947368421053,1.236842105263158,47.76315789473684,43.68421052631579,3.0,2.6,11.18421052631579,10.263157894736842,13.657894736842104,12.105263157894736,1.7894736842105263,1.3157894736842106,2.0,1.4,loss
5319,2.3157894736842106,2.1578947368421053,0.8947368421052632,1.6842105263157894,1.4210526315789473,0.47368421052631576,45.21052631578947,46.39473684210526,1.0,1.8,11.31578947368421,11.631578947368421,11.68421052631579,10.578947368421053,0.9473684210526315,2.236842105263158,0.4,2.6,loss
5320,2.1578947368421053,2.8157894736842106,1.0789473684210527,1.3421052631578947,1.0789473684210527,1.4736842105263157,43.44736842105263,51.21052631578947,3.0,2.8,10.31578947368421,11.18421052631579,10.631578947368421,9.31578947368421,1.2105263157894737,1.3421052631578947,1.6,1.6,loss
5321,3.6578947368421053,3.3157894736842106,2.5,1.6842105263157894,1.1578947368421053,1.631578947368421,54.1578947368421,54.86842105263158,4.4,4.2,17.657894736842106,12.710526315789474,10.736842105263158,9.736842105263158,2.1052631578947367,1.2894736842105263,1.6,0.6,win
5322,2.8421052631578947,2.648421052631579,1.394736842105263,1.194736842105263,1.4473684210526316,1.394736842105263,53.86842105263158,47.26315789473684,4.0,2.6,12.552631578947368,9.0,11.394736842105264,10.947368421052632,1.5526315789473684,1.236842105263158,0.8,1.6,win
5323,3.8157894736842106,2.3063157894736843,3.026315789473684,1.063157894736842,0.7894736842105263,1.1842105263157894,60.89473684210526,44.526315789473685,3.8,1.8,15.973684210526315,8.18421052631579,10.026315789473685,10.894736842105264,2.6315789473684212,1.1842105263157894,2.6,1.2,draw
5324,3.1842105263157894,2.3157894736842106,1.4736842105263157,1.0,1.7105263157894737,1.3157894736842106,51.05263157894737,45.13157894736842,3.2,2.6,10.447368421052632,9.31578947368421,12.236842105263158,12.210526315789474,1.131578947368421,1.2894736842105263,2.0,1.0,draw
5325,3.1052631578947367,2.437894736842105,1.763157894736842,0.9052631578947368,1.3421052631578947,1.4736842105263157,48.44736842105263,46.05263157894737,3.0,3.0,12.131578947368421,8.81578947368421,13.026315789473685,12.81578947368421,1.6578947368421053,0.9473684210526315,1.2,0.4,win
